movieId,title,genres,Director,Rotten Tomatoes,imdbRatings,imdbVotes
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,Chris Columbus,6.4,7.4,692033
5820,Standing in the Shadows of Motown (2002),Documentary|Musical,Paul Justman,8.92,7.8,3830
5833,Dog Soldiers (2002),Action|Horror,Neil Marshall,5.32,6.8,65518
5841,Return to the Blue Lagoon (1991),Adventure|Romance,William A. Graham,5.68,5.2,21422
5843,Toy Soldiers (1991),Action|Drama,Daniel Petrie Jr.,4.1,6.6,24831
5853,Scanners (1981),Horror|Sci-Fi|Thriller,David Cronenberg,7.03,6.7,61395
5867,Thief (1981),Crime|Drama|Thriller,Michael Mann,7.66,7.4,38522
5872,Die Another Day (2002),Action|Adventure|Thriller,Lee Tamahori,6.49,6.1,228594
5873,The Emperor's Club (2002),Drama,Michael Hoffman,7.21,6.9,17810
5874,Friday After Next (2002),Comedy,Marcus Raboy,5.77,5.8,30031
5876,"Quiet American, The (2002)",Drama|Thriller|War,Phillip Noyce,2.53,7,29581
5878,Talk to Her (Hable con Ella) (2002),Drama|Romance,Pedro Almodóvar,4.87,7.9,117359
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),Animation|Comedy|Musical,Seth Kearsley,5.77,5.3,25536
5881,Solaris (2002),Drama|Romance|Sci-Fi,Andrei Tarkovsky,8.2,8,97558
5882,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX,"Ron Clements, John Musker",7.48,7.2,131944
5888,Brother (Brat) (1997),Crime|Drama,Takeshi Kitano,3.25,7.1,24318
5890,Elling (2001),Comedy|Drama,Petter Næss,7.75,7.5,15784
5893,"Last Seduction, The (1994)",Crime|Drama|Thriller,John Dahl,7.3,7,25765
5899,Zulu (1964),Action|Drama|War,Cy Endfield,7.93,7.7,42381
5900,Analyze That (2002),Comedy|Crime,Harold Ramis,9.64,5.9,89362
5903,Equilibrium (2002),Action|Sci-Fi|Thriller,Kurt Wimmer,7.57,7.3,346902
5927,"Best Little Whorehouse in Texas, The (1982)",Comedy|Drama|Musical|Romance,Colin Higgins,8.47,6,13268
5938,Deathtrap (1982),Comedy|Crime|Mystery|Thriller,Sidney Lumet,8.38,7,15234
5940,Eating Raoul (1982),Comedy,Paul Bartel,5.14,6.8,9103
5941,Drumline (2002),Comedy|Drama|Musical|Romance,Charles Stone III,7.84,5.9,35995
5942,"Hot Chick, The (2002)",Comedy,Tom Brady,8.92,5.6,102233
5943,Maid in Manhattan (2002),Comedy|Romance,Wayne Wang,2.98,5.4,95859
5944,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller,Stuart Baird,6.76,6.4,83710
5945,About Schmidt (2002),Comedy|Drama,Alexander Payne,7.48,7.2,133369
5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,Peter Jackson,8.92,8.8,1782905
5954,25th Hour (2002),Crime|Drama,Spike Lee,7.84,7.6,183971
5955,Antwone Fisher (2002),Drama,Denzel Washington,7.8,7.3,38303
5956,Gangs of New York (2002),Crime|Drama,Martin Scorsese,7.66,7.5,471218
5957,Two Weeks Notice (2002),Comedy|Romance,Marc Lawrence,2.62,6.1,125699
5959,Narc (2002),Crime|Drama|Thriller,Joe Carnahan,5.41,7.1,42813
5965,"Duellists, The (1977)",Action|War,Ridley Scott,7.4,7.4,26631
5969,My Girl 2 (1994),Comedy|Drama|Romance,Howard Zieff,7.03,5.3,20795
5970,My Girl (1991),Comedy|Drama|Romance,Howard Zieff,9.19,6.9,88571
5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,Hayao Miyazaki,8.29,8.1,377104
5989,Catch Me If You Can (2002),Crime|Drama,Steven Spielberg,9.6,8.1,1094745
5991,Chicago (2002),Comedy|Crime|Drama|Musical,Rob Marshall,7.57,7.2,242167
5992,"Hours, The (2002)",Drama|Romance,Stephen Daldry,8,7.5,138476
5994,Nicholas Nickleby (2002),Drama|Romance,Douglas McGrath,4.69,7.1,13656
5995,"Pianist, The (2002)",Drama|War,Roman Polanski,8.65,8.5,908463
5999,Heavy Metal 2000 (2000),Action|Adventure|Animation|Fantasy|Sci-Fi,"Michael Coldewey, Michel Lemire",6.4,5.4,9296
6001,"King of Comedy, The (1983)",Comedy|Drama,Martin Scorsese,9.28,7.8,118073
6003,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller,George Clooney,8,7,91805
6005,Blue Collar Comedy Tour: The Movie (2003),Comedy|Documentary,C.B. Harding,8.47,7.1,4722
6006,Just Married (2003),Comedy|Romance,Shawn Levy,4.87,5.5,74247
6013,Kangaroo Jack (2003),Action|Comedy,David McNally,6.4,4.5,33474
6014,National Security (2003),Action|Comedy,Dennis Dugan,3.97,5.6,54111
6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,"Fernando Meirelles, Kátia Lund",10,8.6,797846
6023,Band of Outsiders (Bande à part) (1964),Comedy|Crime|Drama|Romance,Jean-Luc Godard,4.96,7.6,26812
6027,Dogfight (1991),Drama|Romance,Nancy Savoca,7.21,7.3,9907
6039,"Woman in Red, The (1984)",Comedy|Romance,Gene Wilder,3.2,5.9,17241
6040,Darkness Falls (2003),Horror|Thriller,Jonathan Liebesman,5.23,5,33300
6058,Final Destination 2 (2003),Horror|Thriller,David R. Ellis,8.29,6.2,181329
6059,"Recruit, The (2003)",Action|Thriller,Roger Donaldson,7.57,6.6,141836
6060,"Guru, The (2002)",Comedy|Romance,Daisy von Scherler Mayer,5.68,5.4,15498
6062,Lost in La Mancha (2002),Documentary,"Keith Fulton, Louis Pepe",7.7,7.3,11976
6063,May (2002),Drama|Horror,Lucky McKee,6.94,6.6,40324
6078,Firefox (1982),Action|Sci-Fi|Thriller,Clint Eastwood,10,5.9,29080
6093,"Last Unicorn, The (1982)",Animation|Children|Fantasy,"Jules Bass, Arthur Rankin Jr.",7.66,7.3,29359
6101,Missing (1982),Drama|Mystery|Thriller,"Nicholas D. Johnson, Will Merrick",9.19,7.1,57678
6104,Monty Python Live at the Hollywood Bowl (1982),Comedy,"Terry Hughes, Ian MacNaughton",8.02,7.8,15758
6122,Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary,Joe Layton,7.84,7.6,4378
6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance,Donald Petrie,6.85,6.5,268029
6156,Shanghai Knights (2003),Action|Adventure|Comedy,David Dobkin,5.4,6.2,112356
6159,All the Real Girls (2003),Drama|Romance,David Gordon Green,7.03,6.7,11001
6166,Dennis the Menace (1993),Comedy,Nick Castle,6.13,5.7,64794
6170,"Black Stallion, The (1979)",Adventure|Children|Drama,Carroll Ballard,7.66,7.4,13871
6183,Pillow Talk (1959),Comedy|Musical|Romance,Michael Gordon,2.8,7.4,19134
6184,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi,Nicolas Roeg,6.94,6.6,28607
6185,Dark Blue (2003),Action|Crime|Drama|Thriller,Ron Shelton,6.94,6.6,23826
6187,"Life of David Gale, The (2003)",Crime|Drama|Thriller,Alan Parker,4.87,7.5,125789
6188,Old School (2003),Comedy,Todd Phillips,6.13,7,242799
6196,Cradle 2 the Grave (2003),Action|Crime|Drama|Thriller,Andrzej Bartkowiak,3.25,5.8,46659
6197,Spider (2002),Drama|Mystery,David Cronenberg,5.5,6.8,41020
6212,Bringing Down the House (2003),Comedy,Adam Shankman,4.87,5.6,39077
6213,Tears of the Sun (2003),Action|Drama|Thriller,Antoine Fuqua,6.94,6.6,130260
6214,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,Gaspar Noé,2.8,7.3,146890
6215,Laurel Canyon (2002),Drama,Lisa Cholodenko,6.76,6.4,17415
6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama,Caroline Link,2.98,7.5,13894
6218,Bend It Like Beckham (2002),Comedy|Drama|Romance,Gurinder Chadha,7.03,6.7,116313
6219,"Hunted, The (2003)",Action|Drama|Thriller,William Friedkin,6.49,6.1,51064
6220,Willard (2003),Drama|Horror|Thriller,Glen Morgan,3.97,6.1,20319
6223,Spun (2001),Comedy|Crime|Drama,Jonas Åkerlund,7.03,6.7,40561
6235,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War,Agnieszka Holland,7.48,7.6,17425
6238,Green Card (1990),Comedy|Drama|Romance,Peter Weir,3.25,6.3,25680
6239,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi,Eric Brevig,6.22,5.8,131058
6250,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller,Lawrence Kasdan,9.28,5.5,96270
6252,View from the Top (2003),Comedy|Romance,Bruno Barreto,5.77,5.3,28509
6254,"Awful Truth, The (1937)",Comedy|Romance,Leo McCarey,7.93,7.7,21153
6263,Basic (2003),Drama|Thriller|War,John McTiernan,2.1,6.4,66318
6264,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller,Jon Amiel,5.95,5.5,106838
6265,Head of State (2003),Comedy,Chris Rock,5.95,5.5,21101
6266,What a Girl Wants (2003),Comedy|Drama|Romance,Dennie Gordon,6.22,5.8,66373
6268,Raising Victor Vargas (2002),Comedy|Drama|Romance,Peter Sollett,8.47,7.2,5690
6271,Day for Night (La Nuit Américaine) (1973),Comedy|Drama|Romance,François Truffaut,10,8,24692
6273,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance,Nicholas Ray,8.11,7.9,35161
6279,"Good Thief, The (2002)",Crime|Drama,Neil Jordan,6.85,6.5,10858
6281,Phone Booth (2002),Drama|Thriller,Joel Schumacher,6.13,7.1,285671
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,"Shin'ichirô Watanabe, Mary Elizabeth McGlynn, Tensai Okamura",8.02,7.8,52846
6287,Anger Management (2003),Comedy,Peter Segal,8.74,6.2,227163
6288,Better Luck Tomorrow (2002),Crime|Drama,Justin Lin,7.3,7,10430
6290,House of 1000 Corpses (2003),Horror,Rob Zombie,2.2,6,93120
6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,Lukas Moodysson,5.5,7.8,49142
6294,Bulletproof Monk (2003),Action|Adventure|Sci-Fi,Paul Hunter,5.86,5.4,52131
6297,Holes (2003),Adventure|Children|Comedy|Mystery,Andrew Davis,7.3,7,99506
6298,Malibu's Most Wanted (2003),Comedy|Crime,John Whitesell,5.68,5.2,20799
6299,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,"Jacques Perrin, Jacques Cluzaud, Michel Debats",5.95,7.9,12339
6301,Straw Dogs (1971),Drama|Thriller,Sam Peckinpah,7.66,7.4,64047
6303,"Andromeda Strain, The (1971)",Mystery|Sci-Fi,Robert Wise,3.07,7.2,40276
6305,Fahrenheit 451 (1966),Drama|Sci-Fi,François Truffaut,3.7,7.2,45318
6308,Legal Eagles (1986),Comedy|Crime|Romance,Ivan Reitman,9.46,6,12006
6316,"Wiz, The (1978)",Adventure|Children|Comedy|Fantasy|Musical,Sidney Lumet,6.94,5.5,16819
6322,Confidence (2003),Crime|Thriller,James Foley,8.47,6.6,35216
6323,Identity (2003),Crime|Horror|Mystery|Thriller,James Mangold,6.49,7.3,266468
6331,Spellbound (2002),Documentary,Alfred Hitchcock,7.75,7.5,52134
6332,"Lizzie McGuire Movie, The (2003)",Children|Comedy|Romance,Jim Fall,10,5.5,42043
6337,Owning Mahowny (2003),Crime|Drama|Thriller,Richard Kwietniowski,8.47,7,14304
6338,Daddy Day Care (2003),Children|Comedy,Steve Carr,4.6,5.6,73741
6339,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama,Patrice Leconte,7.39,7.1,7511
6344,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance,Baltasar Kormákur,7.12,6.8,9930
6357,High Society (1956),Comedy|Musical|Romance,Charles Walters,3.25,6.9,17445
6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,"Lana Wachowski, Lilly Wachowski",3.34,7.2,627303
6367,Down with Love (2003),Comedy|Romance,Peyton Reed,8.2,6.3,44166
6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,Tom Shadyac,2.89,6.8,433426
6374,"In-Laws, The (2003)",Comedy,Andrew Fleming,6.13,5.7,17863
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,"Andrew Stanton, Lee Unkrich",8.38,8.2,1111671
6378,"Italian Job, The (2003)",Action|Crime,F. Gary Gray,7.3,7,387151
6379,Wrong Turn (2003),Horror|Thriller,Rob Schmidt,6.49,6.1,131372
6380,Capturing the Friedmans (2003),Documentary,Andrew Jarecki,7.84,7.6,27004
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller,John Singleton,4.06,5.9,297472
6385,Whale Rider (2002),Drama,Niki Caro,7.12,7.5,43990
6424,Oscar (1991),Comedy|Crime|Mystery|Romance,John Landis,7.3,6.5,34270
6428,Two Mules for Sister Sara (1970),Comedy|War|Western,Don Siegel,7.3,7,30479
6436,This Boy's Life (1993),Drama,Michael Caton-Jones,2.89,7.3,57970
6440,Barton Fink (1991),Drama|Thriller,"Joel Coen, Ethan Coen",5.23,7.6,128548
6448,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama,Robert Aldrich,7.75,7.5,22317
6461,"Unforgiven, The (1960)",Drama|Western,John Huston,4.06,6.6,9586
6464,Good Burger (1997),Children|Comedy,Brian Robbins,8.29,5.8,33366
6483,From Justin to Kelly (2003),Musical|Romance,Robert Iscove,8.29,1.9,26974
6484,Hollywood Homicide (2003),Action|Crime|Drama,Ron Shelton,8.92,5.3,39300
6502,28 Days Later (2002),Action|Horror|Sci-Fi,Danny Boyle,6.67,7.5,445313
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,McG,3.61,4.9,132820
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance,Rainer Werner Fassbinder,5.05,8,23730
6533,"What's Up, Doc? (1972)",Comedy,Peter Bogdanovich,7.93,7.7,26619
6534,Hulk (2003),Action|Adventure|Sci-Fi,Ang Lee,6.04,5.6,278010
6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,Charles Herman-Wurmfeld,8.83,4.8,72684
6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,"Patrick Gilmore, Tim Johnson",8.47,6.7,59200
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,Jonathan Mostow,9.37,6.3,417582
6538,Swimming Pool (2003),Drama|Mystery|Thriller,François Ozon,7.03,6.7,48216
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,Gore Verbinski,8.83,8.1,1204608
6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller,Michael Bay,7.93,6.6,265847
6550,Johnny English (2003),Action|Comedy|Thriller,Peter Howitt,6.58,6.2,173695
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,Stephen Frears,9.73,7.3,44016
6558,Curly Sue (1991),Comedy|Drama,John Hughes,5.5,5.9,23234
6559,Little Giants (1994),Children|Comedy,Duwayne Dunham,6.4,6.4,30688
6561,"Mouse That Roared, The (1959)",Comedy|War,Jack Arnold,10,6.9,9421
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,Jan de Bont,5.95,5.5,144822
6565,Seabiscuit (2003),Drama,Gary Ross,7.75,7.3,76604
6567,Buffalo Soldiers (2001),Comedy|Crime|Drama|War,Gregor Jordan,7.21,6.7,25522
6579,"One, Two, Three (1961)",Comedy,Joseph Sargent,10,7.6,35351
6582,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller,Guy Hamilton,9.64,6.4,13846
6584,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller,"Woody Allen, Senkichi Taniguchi",6.4,5.8,9939
6586,American Wedding (American Pie 3) (2003),Comedy,Jesse Dylan,10,6.3,216502
6591,"Magdalene Sisters, The (2002)",Drama,Peter Mullan,10,7.7,28287
6593,Freaky Friday (2003),Children|Comedy|Fantasy,Mark Waters,8.8,6.3,151906
6595,S.W.A.T. (2003),Action|Thriller,Clark Johnson,6.4,6,153652
6611,Umberto D. (1952),Drama,Vittorio De Sica,8.38,8.2,27893
6615,Freddy vs. Jason (2003),Action|Horror|Thriller,Ronny Yu,6.13,5.7,127235
6617,Open Range (2003),Western,Kevin Costner,7.66,7.4,77792
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,Stephen Chow,3.79,7.3,88754
6619,Uptown Girls (2003),Comedy,Boaz Yakin,8.47,6.2,43040
6620,American Splendor (2003),Comedy|Drama,"Shari Springer Berman, Robert Pulcini",7.66,7.4,52211
6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy,Harald Zwart,7.84,5.1,36811
6629,House of Wax (1953),Crime|Horror|Mystery|Thriller,Jaume Collet-Serra,7.39,5.5,133733
6636,"Sure Thing, The (1985)",Comedy|Romance,Rob Reiner,9.28,7,22135
6638,Valley Girl (1983),Comedy|Romance,Martha Coolidge,6.76,6.4,18003
6639,Wait Until Dark (1967),Drama|Thriller,Terence Young,7.93,7.7,33380
6643,Tokyo Story (Tôkyô monogatari) (1953),Drama,Yasujirô Ozu,5.5,8.1,68130
6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,George Lucas,8.6,6.6,54469
6650,Kind Hearts and Coronets (1949),Comedy|Drama,Robert Hamer,8.65,8,39580
6658,10 (1979),Comedy|Romance,Blake Edwards,6.13,6.1,19175
6659,Tremors (1990),Comedy|Horror|Sci-Fi,Ron Underwood,2.8,7.2,149565
6660,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance,"Michael Powell, Emeric Pressburger",9.46,8.1,38942
6662,"Pink Panther, The (1963)",Comedy|Crime,Shawn Levy,6.13,5.7,92276
6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime,Blake Edwards,7.39,7.1,31898
6664,Commando (1985),Action|Adventure,Mark L. Lester,4.42,6.7,174103
6669,Ikiru (1952),Drama,Akira Kurosawa,9.8,8.3,87497
6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy,Gordon Chan,8.56,5.2,43855
6687,My Boss's Daughter (2003),Comedy|Romance,David Zucker,5.23,4.7,30601
6695,Jeepers Creepers 2 (2003),Horror|Thriller,Victor Salva,4.69,5.7,70139
6702,Dickie Roberts: Former Child Star (2003),Comedy,Sam Weisman,7.39,5.5,15488
6707,Cabin Fever (2002),Horror|Thriller,Eli Roth,7.3,5.6,83292
6708,Matchstick Men (2003),Comedy|Crime|Drama,Ridley Scott,8.47,7.3,137529
6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,Robert Rodriguez,8.2,6.3,169496
6711,Lost in Translation (2003),Comedy|Drama|Romance,Sofia Coppola,7.93,7.7,486453
6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance,"Satoshi Kon, Kô Matsuo",8.02,7.8,31806
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama,Hark Tsui,7.48,7.2,19859
6724,Paper Moon (1973),Comedy|Crime|Drama,Peter Bogdanovich,5.05,8.1,52436
6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller,George A. Romero,7.39,7.1,74191
6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance,Gene Kelly,8.2,7,16933
6734,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller,John Carpenter,3.16,6,26852
6743,Jungle Book (1942),Adventure|Fantasy,Jon Favreau,8.11,7.4,290928
6744,Once Bitten (1985),Comedy|Horror,Howard Storm,2.8,5.6,16619
6748,"Brood, The (1979)",Horror,David Cronenberg,7.39,6.8,34155
6750,Anything Else (2003),Comedy|Drama|Romance,Woody Allen,6.67,6.3,32464
6753,Secondhand Lions (2003),Children|Comedy|Drama,Tim McCanlies,7.75,7.5,61123
6754,Underworld (2003),Action|Fantasy|Horror,Len Wiseman,8.29,7,285080
6755,Bubba Ho-tep (2002),Comedy|Horror,Don Coscarelli,7.03,6.9,51404
6763,Duplex (2003),Comedy|Crime,Danny DeVito,8.92,5.9,61585
6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance,Audrey Wells,7.03,6.7,59094
6770,My Life Without Me (2003),Drama|Romance,Isabel Coixet,8.2,7.4,25748
6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,David Cronenberg,7.03,7.2,102366
6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance,Ashutosh Gowariker,8.29,8.1,120387
6777,Judgment at Nuremberg (1961),Drama,Stanley Kramer,8.47,8.3,84778
6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,Stanley Donen,7.57,7.3,26962
6786,Kiss of the Spider Woman (1985),Drama,Hector Babenco,6.22,7.3,17275
6787,All the President's Men (1976),Drama|Thriller,Alan J. Pakula,4.78,7.9,125558
6790,Avalon (2001),Drama|Fantasy|Sci-Fi,Mamoru Oshii,9.01,6.4,13676
6791,Babette's Feast (Babettes gæstebud) (1987),Drama,Gabriel Axel,2.17,7.8,21673
6793,Beethoven (1992),Children|Comedy|Drama,Brian Levant,6.13,5.7,76219
6794,Beethoven's 2nd (1993),Children|Comedy,Rod Daniel,8.02,4.9,29626
6796,Boyz N the Hood (1991),Crime|Drama,John Singleton,4.42,7.8,153468
6797,Bugsy (1991),Crime|Drama,Barry Levinson,2.53,6.8,30877
6800,Cobra (1986),Action|Crime,George P. Cosmatos,6.22,5.8,79401
6803,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller,Dario Argento,2.89,6.7,29931
6808,Where Eagles Dare (1968),Action|Adventure|War,Brian G. Hutton,7.84,7.6,62875
6810,Sleeping with the Enemy (1991),Drama|Thriller,Joseph Ruben,6.67,6.3,64408
6811,PCU (1994),Comedy,Hart Bochner,9.64,6.5,14443
6812,"Rookie, The (1990)",Action|Comedy|Thriller,"James Wong Howe, Mel Stuart",10,8,68625
6818,Come and See (Idi i smotri) (1985),Drama|War,Elem Klimov,8.74,8.4,97092
6820,Ginger Snaps (2000),Drama|Horror|Thriller,John Fawcett,7.12,6.8,51926
6832,Regarding Henry (1991),Drama,Mike Nichols,8.92,6.7,34163
6850,Leap of Faith (1992),Comedy|Drama,Richard Pearce,9.19,6.1,14135
6852,In Cold Blood (1967),Crime|Drama,Richard Brooks,8.11,7.9,29054
6856,Yankee Doodle Dandy (1942),Drama|Musical,Michael Curtiz,6.76,7.6,16748
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy,Yoshiaki Kawajiri,8.83,7.8,40568
6858,Knife in the Water (Nóz w wodzie) (1962),Drama,Roman Polanski,9.01,7.4,23567
6862,Out of Time (2003),Crime|Drama|Thriller,Carl Franklin,6.4,6.5,65286
6863,School of Rock (2003),Comedy|Musical,Richard Linklater,7.48,7.2,329333
6867,"Station Agent, The (2003)",Comedy|Drama,Tom McCarthy,8.29,7.6,72890
6868,Wonderland (2003),Crime|Drama|Mystery|Thriller,James Cox,8.29,6.5,23235
6870,Mystic River (2003),Crime|Drama|Mystery,Clint Eastwood,3.16,7.9,485686
6872,"House of the Dead, The (2003)",Action|Horror,Sharron Miller,2.44,4.8,1123
6873,Intolerable Cruelty (2003),Comedy|Romance,"Joel Coen, Ethan Coen",4.8,6.3,101700
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,Quentin Tarantino,8.5,8.2,1187466
6879,Runaway Jury (2003),Drama|Thriller,Gary Fleder,5.95,7.1,104210
6880,"Texas Chainsaw Massacre, The (2003)",Horror,Marcus Nispel,3.61,6.2,151852
6881,Pieces of April (2003),Comedy|Drama,Peter Hedges,7.3,7,22090
6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller,Jane Campion,7.3,5.4,26106
6887,Radio (2003),Drama,Michael Tollin,5.5,6.9,43797
6888,Scary Movie 3 (2003),Comedy|Horror,David Zucker,9.37,5.5,158096
6889,Brother Bear (2003),Adventure|Animation|Children,"Aaron Blaise, Robert Walker",8.38,6.9,123701
6890,Elephant (2003),Drama,Gus Van Sant,7.39,7.1,96741
6893,"Italian Job, The (1969)",Action|Comedy|Crime,F. Gary Gray,3.79,7,387151
6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,Bob Gale,7.84,7.6,36756
6927,"Human Stain, The (2003)",Drama|Romance|Thriller,Robert Benton,6.58,6.2,32192
6932,Shattered Glass (2003),Crime|Drama,Billy Ray,6.4,7.1,37551
6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,"Lana Wachowski, Lilly Wachowski",8.11,6.7,541776
6936,Elf (2003),Children|Comedy|Fantasy,Jon Favreau,5.77,7.1,310031
6942,Love Actually (2003),Comedy|Drama|Romance,Richard Curtis,9.01,7.6,530005
